,text,verdict
2102,"before hillary clinton, there was victoria woodhull, a pro-life feminist who ran and was nominated for president.",true
2103,"just in: donald trump to ""there has to be some form of punishment"" for women who have an abortion.",true
2104,anonymous #opkkk the hoods come off begins with united states senators & mayors #hoodsoff,true
2105,jindal demands info about refugees entering new orleans...,true
2106,poll: lead over shrinks as her edge over gop vanishes,true
2107,"donald trump goes full anti-woman: ""punishment"" for women who abort",true
2108,"in asu's curtain of distraction, michael phelps brought out his gold medals and speedo to do the trick. it worked.",false
2109,ca grand dragon endorses hillary clinton on behalf of the kkk. #trump2016,true
2110,"cnn/orc poll: clinton did best in 1st dem debate, but only sanders significantly increased support in past month.",true
2111,well done scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes.,true
2112,"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target.",true
2113,adolf hitler vs donald trump,true
2114,is the truth out there? 👽 in nod to releases hundreds of declassified docs,false
2115,women in america still earn only $0.79 for every $1 men make. it's time for #equalpay →,false
2116,cnn/orc poll: donald trump now competitive in general election via,true
2117,"poll: trails in new hampshire, even without in the race",true
2118,"#bulgaria finds 10,000 #fake passports hidden by #muslim refugees heading for #germany passports for #terrorists",true
2119,"on israeli tv, an israeli woman speaks of her nephew,a mother with 6 month old baby, held hostage in the supermarket in paris. #jesuisjuif",true
2120,".@presssec: muslim comment ""disqualifies"" him from presidency",true
2121,end of the line for land rover defender as emission rules kill off iconic 4x4 #bbcgofigure,false
2122,ohio police say an officer was served a sandwich containing glass shards at a restaurant.,true
2123,will ny ag investigate clinton campaign credit card fraud re elderly donors?,true
2124,el chapo puts $100 million bounty on donald trump...dead or alive!,true
2125,waiting for the new episode of #teenwolf like...,false
2126,#breaking news: shots fired at parliament hill. follow developing story:,true
2127,a canadian teen didn't find a lost mayan city:,true
2128,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral",true
2129,"happy ""$15 minimum wage"" labor day from mcdonalds",true
2130,.@dylanobrien learned the hard way to not mess with,false
2131,first female candidate for president was not it was victoria woodhull in 1872 #nhpolitics #tcot,true
2132,charlie hebdo shooting latest: 12 dead and gunmen still at large,true
2133,more than 700000 boycott target over transgender #lgbtq #tcot #bathroombill #pjnet,true
2134,steve jobs' biological father was a syrian immigrant.,true
2135,holy shit. rupert murdoch just killed national geographic.,true
2136,ben carson: what happened to blacks during slavery is why i am pro-life on abortion today,true
2137,watch: tommy chong made a pro-bernie sanders video,false
2138,breaking: the is celebrating with us tonight lit up in rainbow colors. #lovewins,true
2139,"""we have now cut off every single path that iran could have used to build a bomb."" —@potus #irandeal",false
2140,remember the man who killed four marines in chattanooga? he was a refugee.,true
2141,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",true
2142,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy",true
2143,cops bought burger king for dylann roof following his arrest,true
2144,black men have legitimate reason to run from police – #massachusetts supreme court,true
2145,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",true
2146,anne frank was a refugee denied entrance to the united states #syrianrefugees,true
2147,"new cnn/wmur nh democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2 sept. 17-23, 314 d voters, +/-5.5%",true
2148,"black men may have cause to run from police, massachusetts high court says",true
2149,central sydney shut down by police amid ongoing hostage situation:,true
2150,need to #getcovered? most people can find a health insurance plan for as little as $75/mo:,false
2151,"the university of ottawa, just a five minute walk from the hill, is now on lockdown.",true
2152,hey where did this poll go? apparantly a lot of people like you should report that,true
2153,apologies if you've already seen a crow riding a bald eagle today. image: phoo chan story:,true
2154,this is how people in china are riding escalators after a horrific accident,true
2155,72 dhs employees on terrorist watch list via,true
2156,"sylvester stallone was so broke before his script for rocky was accepted that he sold his dog for $25. after he bought it back for $15,000.",true
2157,clinton campaign made payments to hard drive destruction company 🤔 destruction of 14 hard drives ⁉️,true
2158,breaking news: new york times is reporting the canadian soldier who was shot has died from their injuries. heartbreaking. #cdnpoli #ableg,true
2159,nasa astronaut captures a beautiful sunrise from aboard the international space station.,false
2160,good news!: target stock plummets #lbgtq #bathroombill #tcot #pjnet #rednationrising,true
2161,trump hopes for reversal on same-sex-marriage | ap photo,false
2162,"gop candidates, lawmakers return donations made by leader of racist group cited in dylann roof's manifesto:",true
2163,fda confiscates several thousand chickens from kfc farms as mutations worsen,true
2164,alert: don't fall for this new facebook scam,true
2165,surprising number of vegetarians secretly eat meat,true
2166,"police seem relaxed, suggesting all hostages are out and gunman no longer a threat #sydneysiege",true
2167,"china's economy grew by 6.9% in 2015, marking its slowest growth in 25 years.",false
2168,"#isis media account posts picture claiming to be michael zehaf-bibeau, dead #ottawashooting suspect. #canada",true
2169,"""laziness is a trait in blacks""-trump, according to former president of trump plaza hotel and casino",true
2170,#ripchyna: the wwe icon has passed away at the age of 45.,false
2171,live updates: siege in sydney cafe,true
2172,marilyn monroe and james dean smoking in new york city,true
2173,several people being held hostage at a sydney cafe. australian tv showing people with hands up against a window:,true
2174,"the myth of zouheir, a ""hero muslim security guard"" in paris (via",true
2175,"""these colors celebrate a new chapter in the history of american civil rights."" #lovewins",true
2176,"sydney hostage-taker - man monis, 49 - originally from iran - self-styled sheikh - accused of sexually assaulting 7 women developing..",true
2177,desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read,true
2178,obama; - hours to light up white house in rainbow colors for gay marriage. - 5 days to lower flag for dead marines.,true
2179,dear you're not the 1st woman presidential candidate. victoria woodhull is. look,true
2180,when refusing to pay the 5p bag charge backfires 😂🙈,true
2181,video : clueless hillary clinton calls for americans to respect and empathize with isis,true
2182,mps credit sergeant-at-arms for saving lives in parliament hill shootings,true
2183,"the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348.",true
